true_id,true_label,pred_id,pred_label,count
8323,n008955,6663,n007170,7
5427,n005875,1182,n001252,7
360,n000378,5459,n005907,7
6094,n006568,4420,n004744,7
7273,n007816,2433,n002603,7
4584,n004931,6834,n007349,7
6871,n007391,2424,n002593,7
7755,n008346,8442,n009078,7
5617,n006073,3822,n004089,7
3085,n003306,4226,n004528,7
5188,n005594,4779,n005142,7
465,n000488,74,n000080,7
6338,n006824,5497,n005946,7
8497,n009137,2433,n002603,7
1094,n001158,1182,n001252,7
4889,n005265,158,n000171,7
732,n000771,1417,n001508,7
6846,n007362,4016,n004299,7
2978,n003191,740,n000781,7
7810,n008403,7740,n008330,7
5372,n005813,866,n000913,7
2473,n002644,8448,n009084,7
3414,n003656,3858,n004127,7
2334,n002494,1206,n001278,7
3663,n003920,683,n000718,7
19,n000022,74,n000080,7
3067,n003286,7735,n008324,7
2473,n002644,4465,n004794,7
5771,n006232,3100,n003322,7
3371,n003610,2296,n002454,7
5583,n006037,6190,n006671,7
4588,n004935,4008,n004290,7
8482,n009120,2433,n002603,7
8007,n008617,5937,n006403,7
7417,n007976,730,n000769,7
5619,n006075,6078,n006552,7
3786,n004046,3093,n003315,7
2745,n002947,1113,n001178,7
129,n000138,6142,n006619,7
7168,n007708,1463,n001556,7
8032,n008644,3885,n004154,7
802,n000846,7308,n007853,7
6863,n007380,2433,n002603,7
6041,n006513,1592,n001692,7
4730,n005082,2940,n003153,7
3881,n004150,5701,n006160,7
5762,n006223,2433,n002603,7
6473,n006966,6663,n007170,7
6618,n007118,5876,n006341,7
5324,n005756,814,n000859,7
7517,n008087,483,n000506,7
8485,n009124,4728,n005080,7
7531,n008101,7530,n008100,7
6016,n006487,4016,n004299,7
7825,n008418,1928,n002053,7
2638,n002828,1628,n001730,7
7187,n007728,6866,n007384,7
4409,n004731,7452,n008012,7
4168,n004467,8496,n009136,7
1715,n001822,4016,n004299,7
5011,n005405,7186,n007727,7
2715,n002917,7005,n007530,7
3970,n004250,1073,n001134,7
7980,n008587,872,n000919,7
1480,n001573,2296,n002454,7
5740,n006200,2961,n003174,7
6376,n006864,8437,n009073,7
4721,n005072,4727,n005079,7
4898,n005274,3802,n004063,7
1492,n001586,8448,n009084,7
5110,n005511,6911,n007433,7
6756,n007270,5698,n006157,7
2421,n002590,483,n000506,7
217,n000232,8227,n008851,7
5824,n006286,2707,n002909,7
4458,n004784,3780,n004040,7
4994,n005388,5698,n006157,7
5568,n006022,3908,n004178,6
6467,n006959,7133,n007670,6
7133,n007670,7748,n008339,6
8199,n008821,301,n000318,6
585,n000612,3785,n004045,6
1302,n001386,2516,n002694,6
2383,n002547,2296,n002454,6
1131,n001198,1113,n001178,6
6917,n007440,5154,n005557,6
1288,n001372,3623,n003876,6
5803,n006265,5461,n005909,6
6576,n007075,1059,n001118,6
6724,n007233,4188,n004490,6
4581,n004928,5698,n006157,6
7260,n007803,2898,n003107,6
7697,n008283,1352,n001438,6
3894,n004164,3656,n003912,6
1242,n001322,877,n000924,6
7128,n007663,6559,n007057,6
5055,n005453,4590,n004937,6
4610,n004958,7459,n008021,6
6959,n007483,3329,n003564,6
3739,n003997,5012,n005406,6
2415,n002583,763,n000805,6
1694,n001797,2872,n003077,6
8442,n009078,1113,n001178,6
3641,n003897,754,n000796,6
1769,n001882,1990,n002121,6
5110,n005511,1570,n001666,6
8390,n009025,8426,n009062,6
631,n000663,783,n000825,6
1009,n001067,2094,n002232,6
4473,n004806,4465,n004794,6
6965,n007489,3025,n003242,6
7575,n008149,4008,n004290,6
3277,n003508,1494,n001588,6
5211,n005622,2383,n002547,6
2596,n002784,6942,n007465,6
767,n000809,2889,n003097,6
4843,n005216,6291,n006776,6
8501,n009141,8019,n008631,6
5468,n005917,2707,n002909,6
4190,n004492,5619,n006075,6
1669,n001771,7790,n008382,6
4735,n005087,3778,n004038,6
7969,n008576,6372,n006860,6
8627,n009276,5951,n006418,6
7984,n008591,6010,n006481,6
626,n000656,4274,n004578,6
1979,n002110,763,n000805,6
2890,n003098,6372,n006860,6
6142,n006619,8488,n009127,6
439,n000461,4356,n004672,6
4891,n005267,352,n000370,6
7490,n008060,4661,n005010,6
810,n000855,8497,n009137,6
5803,n006265,4236,n004538,6
6228,n006712,7817,n008410,6
8466,n009103,6291,n006776,6
6061,n006535,240,n000255,6
6320,n006805,7634,n008215,6
2326,n002486,6416,n006905,6
2789,n002991,6866,n007384,6
6791,n007306,4034,n004317,6
7067,n007598,717,n000756,6
8340,n008973,6663,n007170,6
5083,n005483,7790,n008382,6
2473,n002644,4473,n004806,6
5999,n006469,535,n000560,6
926,n000978,8512,n009152,6
244,n000260,7403,n007960,6
6952,n007476,1905,n002029,6
4369,n004687,4589,n004936,6
3625,n003878,2471,n002642,6
4858,n005234,567,n000593,6
1641,n001743,1300,n001384,6
646,n000679,3409,n003650,6
8626,n009275,5698,n006157,6
7924,n008525,6501,n006996,6
5302,n005732,1856,n001975,6
8519,n009159,68,n000073,6
1011,n001069,7530,n008100,6
1236,n001315,8110,n008729,6
4245,n004547,5807,n006269,6
2682,n002879,4449,n004775,6
7911,n008511,1933,n002058,6
328,n000345,6718,n007227,6
1916,n002041,7377,n007932,6
6154,n006632,6911,n007433,6
7402,n007959,3032,n003249,6
8426,n009062,8390,n009025,6
8085,n008702,7483,n008052,6
4985,n005378,4589,n004936,6
6831,n007346,763,n000805,6
4925,n005307,1819,n001936,6
606,n000635,4016,n004299,6
6586,n007085,2804,n003008,6
4547,n004887,1182,n001252,6
4736,n005089,3000,n003214,6
8537,n009179,1572,n001668,6
7464,n008026,4226,n004528,6
3843,n004110,5901,n006367,6
1004,n001062,6477,n006970,6
1157,n001226,5028,n005423,6
6205,n006688,4728,n005080,6
8535,n009176,8437,n009073,6
8502,n009142,5083,n005483,6
6094,n006568,2601,n002789,6
3958,n004235,8067,n008684,6
5668,n006126,147,n000160,6
4469,n004800,1492,n001586,6
118,n000126,3141,n003364,6
6137,n006614,1463,n001556,6
2796,n002999,6029,n006501,6
4981,n005372,3730,n003988,6
1491,n001585,1494,n001588,6
1224,n001300,763,n000805,6
3730,n003988,1152,n001221,6
3143,n003366,3141,n003364,6
7751,n008342,5461,n005909,6
2565,n002746,5641,n006098,6
1162,n001231,3377,n003617,6
1848,n001966,278,n000295,6
3873,n004142,5021,n005415,6
7749,n008340,5956,n006424,6
4934,n005318,2296,n002454,6
127,n000136,8429,n009065,6
4469,n004800,4728,n005080,6
3695,n003952,2694,n002896,6
678,n000713,6911,n007433,6
2857,n003062,6998,n007523,6
7985,n008592,3608,n003860,6
163,n000176,3681,n003938,6
4493,n004831,6536,n007034,6
8465,n009102,2473,n002644,6
1605,n001705,98,n000105,6
4472,n004805,4728,n005080,6
712,n000751,2296,n002454,6
3428,n003672,3420,n003663,6
2940,n003153,6291,n006776,6
5548,n006002,8259,n008885,6
8485,n009124,1494,n001588,6
4751,n005106,3409,n003650,6
2433,n002603,5668,n006126,6
1570,n001666,6911,n007433,6
8557,n009201,1249,n001330,6
8479,n009117,2433,n002603,6
1004,n001062,4016,n004299,6
7709,n008295,5876,n006341,6
5743,n006203,8497,n009137,6
1106,n001170,160,n000173,6
8496,n009136,1492,n001586,6
3928,n004201,3822,n004089,6
810,n000855,2433,n002603,6
6687,n007195,754,n000796,6
5129,n005531,8285,n008914,6
7206,n007747,5740,n006200,6
2277,n002435,2250,n002405,6
5753,n006214,7725,n008311,6
1426,n001517,7947,n008551,6
1253,n001334,5823,n006285,6
8354,n008987,5722,n006182,6
362,n000380,6054,n006526,6
4473,n004806,2473,n002644,6
7387,n007942,1114,n001179,6
6518,n007015,177,n000191,6
6288,n006773,7468,n008033,6
7927,n008529,7388,n007943,6
6293,n006778,4728,n005080,5
2522,n002700,4929,n005311,5
5832,n006294,6506,n007001,5
6606,n007106,4257,n004560,5
706,n000744,6944,n007467,5
3633,n003887,1136,n001204,5
7879,n008475,6430,n006920,5
2146,n002293,3105,n003327,5
3721,n003979,2296,n002454,5
2277,n002435,1034,n001092,5
2509,n002687,6999,n007524,5
4169,n004468,6142,n006619,5
353,n000371,4409,n004731,5
4564,n004907,2255,n002410,5
2349,n002510,8227,n008851,5
108,n000116,6874,n007394,5
3743,n004001,535,n000560,5
6373,n006861,8531,n009171,5
1234,n001313,5807,n006269,5
4186,n004488,4565,n004908,5
315,n000332,2296,n002454,5
629,n000661,1599,n001699,5
1380,n001469,2231,n002383,5
4123,n004418,2099,n002237,5
1111,n001176,7740,n008330,5
3515,n003762,8011,n008621,5
7347,n007895,5365,n005806,5
7306,n007851,3934,n004209,5
1852,n001971,8087,n008704,5
7022,n007550,3540,n003790,5
1429,n001520,3601,n003853,5
4203,n004505,285,n000302,5
6293,n006778,8448,n009084,5
1609,n001711,7880,n008476,5
4564,n004907,7133,n007670,5
4586,n004933,4010,n004292,5
5626,n006082,1463,n001556,5
1344,n001430,376,n000395,5
8406,n009042,125,n000134,5
6291,n006776,5698,n006157,5
879,n000926,3689,n003946,5
8494,n009134,4363,n004681,5
2326,n002486,2274,n002432,5
3851,n004119,6010,n006481,5
4716,n005066,1494,n001588,5
8466,n009103,4589,n004936,5
956,n001009,4818,n005191,5
6052,n006524,2470,n002641,5
6911,n007433,7613,n008192,5
1654,n001756,1348,n001434,5
3179,n003403,1154,n001223,5
8164,n008786,376,n000395,5
1072,n001133,5084,n005484,5
8630,n009279,5892,n006358,5
545,n000570,2889,n003097,5
611,n000640,6074,n006548,5
772,n000814,6866,n007384,5
2276,n002434,5577,n006031,5
7965,n008572,551,n000577,5
8085,n008702,6580,n007079,5
776,n000818,2296,n002454,5
7452,n008012,342,n000359,5
4183,n004484,2334,n002494,5
5971,n006439,4569,n004913,5
1426,n001517,7025,n007553,5
4590,n004937,7650,n008232,5
4109,n004403,2024,n002156,5
4770,n005130,5547,n006001,5
8547,n009190,364,n000382,5
613,n000642,892,n000941,5
1640,n001742,1463,n001556,5
1412,n001503,156,n000169,5
4971,n005362,8285,n008914,5
3432,n003677,1440,n001533,5
1840,n001958,3724,n003982,5
7554,n008128,1933,n002058,5
2362,n002525,376,n000395,5
4205,n004507,3111,n003333,5
4525,n004864,2433,n002603,5
7306,n007851,1484,n001578,5
5384,n005826,8429,n009065,5
4864,n005240,2996,n003210,5
7834,n008428,2894,n003102,5
584,n000611,6580,n007079,5
6430,n006920,808,n000852,5
771,n000813,326,n000343,5
6691,n007199,7898,n008498,5
386,n000406,2745,n002947,5
8471,n009108,3747,n004005,5
4285,n004592,496,n000519,5
772,n000814,2142,n002289,5
8296,n008925,754,n000796,5
7905,n008505,3343,n003579,5
6215,n006698,3235,n003463,5
3681,n003938,163,n000176,5
7243,n007786,2296,n002454,5
8625,n009274,4363,n004681,5
914,n000966,7772,n008364,5
8453,n009089,2535,n002714,5
5401,n005846,784,n000826,5
5139,n005541,6243,n006727,5
4473,n004806,1492,n001586,5
5743,n006203,4247,n004549,5
7819,n008412,4284,n004591,5
4460,n004786,6291,n006776,5
1381,n001470,6663,n007170,5
1492,n001586,4473,n004806,5
7021,n007549,1200,n001271,5
7641,n008223,4152,n004450,5
2230,n002382,4000,n004280,5
2620,n002809,1402,n001493,5
8339,n008972,1494,n001588,5
4369,n004687,6291,n006776,5
1669,n001771,5083,n005483,5
1941,n002066,1626,n001728,5
7280,n007824,4360,n004676,5
3343,n003579,8227,n008851,5
360,n000378,5791,n006253,5
3813,n004077,1819,n001936,5
4728,n005080,1494,n001588,5
732,n000771,3792,n004053,5
3104,n003326,6663,n007170,5
4473,n004806,4363,n004681,5
6766,n007280,6054,n006526,5
5407,n005852,5722,n006182,5
2473,n002644,1494,n001588,5
1985,n002116,1196,n001267,5
4400,n004721,4363,n004681,5
1601,n001701,4231,n004533,5
3859,n004128,1034,n001092,5
7965,n008572,6051,n006523,5
7854,n008450,158,n000171,5
4060,n004345,3191,n003416,5
5604,n006060,5028,n005423,5
6447,n006938,6427,n006917,5
4683,n005032,1572,n001668,5
2745,n002947,2950,n003163,5
3108,n003330,170,n000184,5
7519,n008089,4818,n005191,5
5070,n005468,3345,n003581,5
3059,n003278,3203,n003428,5
2797,n003000,3377,n003617,5
1604,n001704,304,n000321,5
7427,n007986,6352,n006839,5
6832,n007347,2197,n002346,5
6193,n006674,3449,n003694,5
8626,n009275,8497,n009137,5
2473,n002644,4469,n004800,5
5868,n006333,6670,n007177,5
2333,n002493,6569,n007067,5
3980,n004260,3316,n003550,5
2266,n002423,6031,n006503,5
490,n000513,6857,n007374,5
7060,n007590,3249,n003478,5
5367,n005808,3200,n003425,5
5983,n006452,5555,n006009,5
7347,n007895,7404,n007961,5
1051,n001110,3820,n004087,5
4788,n005153,3786,n004046,5
5619,n006075,4190,n004492,5
7472,n008040,4188,n004490,5
478,n000501,5043,n005440,5
7076,n007608,6544,n007042,5
6342,n006829,1744,n001855,5
2118,n002259,4208,n004510,5
3000,n003214,4464,n004792,5
6862,n007379,2433,n002603,5
6701,n007209,754,n000796,5
5317,n005747,599,n000628,5
8247,n008872,4449,n004775,5
5424,n005871,1024,n001082,5
7596,n008173,1819,n001936,5
1110,n001175,4547,n004887,5
7234,n007777,1168,n001237,5
4453,n004779,7064,n007595,5
6969,n007493,1907,n002032,5
2402,n002568,3258,n003488,5
6701,n007209,2552,n002732,5
6772,n007286,6928,n007451,5
5831,n006293,6790,n007305,5
3425,n003669,2879,n003085,5
7387,n007942,381,n000400,5
6130,n006607,982,n001039,5
7489,n008059,1625,n001727,5
5914,n006380,882,n000930,5
8284,n008913,3191,n003416,5
3436,n003681,2907,n003117,5
6780,n007294,4621,n004969,5
4039,n004322,1337,n001423,5
4465,n004794,4469,n004800,5
4170,n004470,793,n000835,5
5051,n005449,2296,n002454,5
4012,n004294,6942,n007465,5
5002,n005396,1095,n001159,5
192,n000207,4104,n004397,5
7668,n008250,1905,n002029,5
134,n000143,8497,n009137,5
6958,n007482,1968,n002097,5
7596,n008173,1152,n001221,5
8083,n008700,1065,n001124,5
8193,n008815,3785,n004045,5
2122,n002265,5966,n006434,5
4369,n004687,6142,n006619,5
4801,n005171,1609,n001711,5
1978,n002108,6729,n007238,5
6430,n006920,5950,n006417,5
5650,n006107,1494,n001588,5
4644,n004992,376,n000395,5
2035,n002170,6146,n006623,5
4665,n005014,2898,n003107,5
3773,n004033,7283,n007827,5
4008,n004290,1494,n001588,5
2813,n003018,1694,n001797,5
5891,n006357,5765,n006226,5
43,n000048,6911,n007433,5
7416,n007975,6722,n007231,5
4321,n004629,8172,n008794,5
8422,n009058,1154,n001223,5
412,n000433,3332,n003567,5
4246,n004548,4008,n004290,5
5391,n005836,3191,n003416,5
672,n000707,4375,n004693,5
2251,n002406,3236,n003464,5
3843,n004110,5698,n006157,5
4512,n004851,5233,n005650,5
1547,n001641,7362,n007916,5
2565,n002746,2084,n002221,5
7931,n008534,7933,n008536,5
7297,n007842,3493,n003740,5
7607,n008186,7210,n007751,5
503,n000528,3632,n003886,5
4727,n005079,1494,n001588,5
6331,n006817,1182,n001252,5
1467,n001560,1152,n001221,5
1131,n001198,1466,n001559,5
7588,n008163,4589,n004936,5
4474,n004807,2940,n003153,5
5643,n006100,8312,n008943,5
2348,n002509,4247,n004549,5
530,n000555,1411,n001502,5
8345,n008978,2941,n003154,5
4516,n004855,5678,n006137,5
2105,n002243,1862,n001983,5
5608,n006064,3778,n004038,5
3681,n003938,8030,n008642,5
1192,n001263,1615,n001717,5
2332,n002492,1494,n001588,5
7113,n007646,1406,n001497,5
4474,n004807,2941,n003154,5
3232,n003459,8142,n008761,5
3935,n004210,169,n000183,5
1492,n001586,4469,n004800,5
5825,n006287,2296,n002454,5
6626,n007127,3916,n004187,5
331,n000348,8614,n009263,5
5511,n005961,1466,n001559,5
7144,n007682,2296,n002454,5
8474,n009111,6436,n006927,5
4400,n004721,3235,n003463,5
3786,n004046,4837,n005210,5
7297,n007842,1125,n001191,5
1692,n001795,3950,n004226,5
4611,n004959,8087,n008704,5
6240,n006724,7150,n007688,5
1809,n001924,1791,n001905,5
2930,n003143,2907,n003117,5
4588,n004935,4363,n004681,5
4236,n004538,5461,n005909,5
4683,n005032,4004,n004285,5
4635,n004983,5875,n006340,5
5294,n005721,2339,n002499,5
681,n000716,763,n000805,5
7875,n008471,1945,n002070,5
3416,n003658,2296,n002454,5
6618,n007118,5459,n005907,5
7664,n008246,1449,n001542,5
3759,n004019,5547,n006001,5
6761,n007275,567,n000593,5
8466,n009103,2940,n003153,5
2123,n002266,6703,n007212,5
6387,n006876,1928,n002053,5
6789,n007304,991,n001048,5
2139,n002286,6875,n007395,5
6859,n007376,6580,n007079,5
5812,n006274,2384,n002548,5
8538,n009180,4844,n005217,5
2123,n002266,4373,n004691,5
4843,n005216,4247,n004549,5
5541,n005995,8011,n008621,5
4322,n004630,8624,n009273,5
4736,n005089,4473,n004806,5
6697,n007205,394,n000415,5
7508,n008078,1071,n001132,5
5575,n006029,3191,n003416,5
1699,n001802,763,n000805,5
1516,n001610,1905,n002029,5
517,n000542,1791,n001905,5
4511,n004849,7434,n007993,5
8078,n008695,3634,n003888,5
8,n000011,5459,n005907,5
2736,n002938,2830,n003035,5
3006,n003222,2830,n003035,5
4083,n004373,1113,n001178,5
1797,n001911,6736,n007248,5
7931,n008534,506,n000531,5
2589,n002777,5843,n006308,5
5085,n005485,5132,n005534,5
5822,n006284,3258,n003488,5
3766,n004026,2296,n002454,5
1155,n001224,2296,n002454,5
5805,n006267,7817,n008410,5
8493,n009133,1494,n001588,5
3835,n004102,2010,n002141,5
2417,n002585,2745,n002947,5
3587,n003839,8087,n008704,5
2546,n002726,6051,n006523,5
4718,n005069,828,n000873,5
7674,n008257,5556,n006010,5
7646,n008228,5132,n005534,5
313,n000330,7436,n007995,5
3807,n004071,854,n000900,5
7672,n008255,8023,n008635,5
1024,n001082,6866,n007384,5
2007,n002138,5963,n006431,5
5001,n005395,4693,n005042,5
2797,n003000,1152,n001221,5
1282,n001365,2548,n002728,5
5803,n006265,4621,n004969,5
3727,n003985,3357,n003595,5
2957,n003170,870,n000917,5
7950,n008554,4373,n004691,5
1392,n001482,2061,n002197,5
558,n000584,2470,n002641,5
5702,n006161,6008,n006479,5
2063,n002199,7554,n008128,5
5143,n005545,3103,n003325,5
7329,n007877,17,n000020,5
4497,n004835,3830,n004097,5
967,n001024,968,n001025,5
2859,n003064,5131,n005533,5
8377,n009011,2591,n002779,5
4881,n005257,8272,n008901,5
5690,n006149,5668,n006126,5
5470,n005919,6051,n006523,5
5435,n005883,1515,n001609,5
4535,n004874,4714,n005064,5
2101,n002239,5590,n006044,5
6467,n006959,8430,n009066,5
5736,n006196,2412,n002579,5
2696,n002898,1071,n001132,5
103,n000111,4817,n005190,5
1564,n001660,820,n000865,5
8479,n009117,4247,n004549,5
4600,n004948,5083,n005483,5
8295,n008924,6998,n007523,5
2894,n003102,1819,n001936,5
6618,n007118,4292,n004599,5
1308,n001392,5484,n005933,5
5760,n006221,4117,n004412,5
8515,n009155,2830,n003035,5
5010,n005404,6545,n007043,5
8465,n009102,1494,n001588,5
7118,n007653,4459,n004785,5
6672,n007179,4802,n005172,5
4635,n004983,3297,n003529,5
1526,n001620,2296,n002454,5
4658,n005007,7653,n008235,5
2486,n002660,1463,n001556,5
7791,n008383,5170,n005575,5
6493,n006986,4207,n004509,5
2680,n002876,2114,n002253,5
1935,n002060,1300,n001384,5
5590,n006044,5793,n006255,5
5743,n006203,5668,n006126,5
5967,n006435,4621,n004969,5
4178,n004478,3772,n004032,5
1844,n001962,4595,n004942,5
7602,n008180,8297,n008926,5
6711,n007220,3420,n003663,5
1341,n001427,7563,n008137,5
7411,n007970,2294,n002452,5
7968,n008575,2802,n003006,5
5843,n006308,2589,n002777,5
4386,n004704,551,n000577,5
3464,n003709,5703,n006162,5
8323,n008955,6911,n007433,5
4240,n004542,7388,n007943,5
1633,n001735,8313,n008944,5
2404,n002570,2433,n002603,5
668,n000702,7660,n008242,5
5020,n005414,2216,n002366,5
3873,n004142,4643,n004991,5
5176,n005582,3354,n003591,5
6333,n006819,1449,n001542,5
7437,n007996,87,n000094,5
758,n000800,2433,n002603,5
7389,n007944,6866,n007384,5
4304,n004611,7186,n007727,5
2137,n002283,4010,n004292,5
5687,n006146,4589,n004936,5
6416,n006905,814,n000859,5
4718,n005069,4733,n005085,5
4344,n004655,327,n000344,5
3289,n003521,4929,n005311,5
408,n000429,4506,n004844,5
795,n000839,4461,n004787,5
7856,n008452,3141,n003364,5
997,n001054,991,n001048,5
8054,n008669,2296,n002454,5
7907,n008507,7718,n008304,5
7893,n008493,4144,n004441,4
520,n000545,3488,n003735,4
4474,n004807,7808,n008401,4
4730,n005082,6291,n006776,4
8505,n009145,4818,n005191,4
768,n000810,3249,n003478,4
149,n000162,8004,n008612,4
2832,n003037,5132,n005534,4
3053,n003271,6377,n006865,4
8445,n009081,5223,n005638,4
6205,n006688,4464,n004792,4
5047,n005444,7839,n008433,4
8289,n008918,719,n000758,4
2748,n002950,6908,n007430,4
6820,n007335,167,n000181,4
2615,n002804,2296,n002454,4
2752,n002954,999,n001056,4
4254,n004557,7436,n007995,4
5584,n006038,2377,n002541,4
8211,n008835,618,n000647,4
6566,n007064,6051,n006523,4
5860,n006325,7689,n008275,4
7761,n008352,4558,n004900,4
627,n000657,4145,n004442,4
7489,n008059,4666,n005015,4
7713,n008299,6505,n007000,4
6002,n006473,6180,n006660,4
6533,n007031,376,n000395,4
4302,n004609,401,n000422,4
8109,n008728,6991,n007516,4
1528,n001622,6866,n007384,4
2291,n002449,2567,n002748,4
1378,n001466,2296,n002454,4
3270,n003501,74,n000080,4
3051,n003269,7588,n008163,4
2434,n002605,6167,n006645,4
814,n000859,3088,n003310,4
4469,n004800,1494,n001588,4
8071,n008688,8531,n009171,4
1222,n001297,3778,n004038,4
5565,n006019,1442,n001535,4
6534,n007032,1166,n001235,4
3600,n003852,1182,n001252,4
6593,n007092,5459,n005907,4
8429,n009065,127,n000136,4
8,n000011,639,n000672,4
3534,n003783,3106,n003328,4
3004,n003220,2760,n002962,4
7791,n008383,3222,n003449,4
5338,n005773,6874,n007394,4
1371,n001459,3246,n003475,4
1767,n001880,6193,n006674,4
1376,n001464,597,n000626,4
2958,n003171,1928,n002053,4
1032,n001090,2683,n002881,4
4784,n005149,3834,n004101,4
5357,n005797,6736,n007248,4
1797,n001911,5419,n005866,4
2066,n002202,5673,n006131,4
5700,n006159,3132,n003354,4
4473,n004806,1669,n001771,4
6280,n006764,2905,n003114,4
4560,n004902,2305,n002463,4
96,n000103,730,n000769,4
2145,n002292,4251,n004553,4
4707,n005057,5032,n005429,4
8375,n009009,7779,n008371,4
6832,n007347,7487,n008057,4
5039,n005436,8604,n009253,4
6551,n007049,5791,n006253,4
4399,n004720,5748,n006208,4
6310,n006795,4745,n005098,4
3199,n003424,2804,n003008,4
5762,n006223,8626,n009275,4
5874,n006339,730,n000769,4
4061,n004347,763,n000805,4
4957,n005346,3293,n003525,4
7143,n007681,53,n000058,4
49,n000054,6001,n006471,4
2151,n002298,4669,n005018,4
8002,n008610,3647,n003903,4
6815,n007330,6552,n007050,4
4463,n004791,4363,n004681,4
7479,n008048,1973,n002102,4
2251,n002406,5083,n005483,4
4930,n005313,7133,n007670,4
6025,n006496,1859,n001980,4
6453,n006945,5154,n005557,4
1232,n001311,957,n001010,4
4417,n004740,6361,n006848,4
90,n000097,3151,n003374,4
3661,n003918,8075,n008692,4
5606,n006062,213,n000228,4
4020,n004303,4528,n004867,4
7216,n007758,1698,n001801,4
7924,n008525,3257,n003487,4
1810,n001925,1034,n001092,4
8024,n008636,378,n000397,4
8482,n009120,796,n000840,4
5918,n006384,6162,n006640,4
6284,n006768,1528,n001622,4
7911,n008511,763,n000805,4
5918,n006384,2296,n002454,4
2005,n002136,784,n000826,4
5390,n005835,7005,n007530,4
8270,n008899,834,n000880,4
925,n000977,984,n001041,4
5826,n006288,1034,n001092,4
2745,n002947,1417,n001508,4
4473,n004806,1494,n001588,4
2112,n002251,1816,n001931,4
4718,n005069,4589,n004936,4
3856,n004125,817,n000862,4
314,n000331,6768,n007282,4
1796,n001910,882,n000930,4
1835,n001952,6748,n007262,4
4675,n005024,6208,n006691,4
7402,n007959,1182,n001252,4
2747,n002949,2591,n002779,4
6473,n006966,6787,n007302,4
4460,n004786,4730,n005082,4
