true_id,true_label,pred_id,pred_label,count
4256,n004559,2563,n002744,10
4600,n004948,2251,n002406,10
3793,n004054,8260,n008886,10
2473,n002644,7790,n008382,10
5700,n006159,3132,n003354,10
8485,n009124,4728,n005080,10
8023,n008635,3032,n003249,10
176,n000190,3480,n003726,10
4432,n004757,5302,n005732,10
7283,n007827,3612,n003864,10
3322,n003557,4172,n004472,10
4736,n005089,4473,n004806,10
4728,n005080,4473,n004806,10
6229,n006713,5738,n006198,10
7607,n008186,2099,n002237,9
394,n000415,6697,n007205,9
2808,n003013,5782,n006243,9
5083,n005483,2251,n002406,9
7347,n007895,7825,n008418,9
1493,n001587,717,n000756,9
1796,n001910,2624,n002814,9
7186,n007727,5011,n005405,9
8390,n009025,2708,n002910,9
4589,n004936,6291,n006776,9
7273,n007816,2433,n002603,9
4584,n004931,6834,n007349,9
1427,n001518,717,n000756,9
3379,n003619,7634,n008215,9
8038,n008650,5653,n006110,9
1619,n001721,4773,n005133,9
4461,n004787,7588,n008163,9
6156,n006634,7588,n008163,9
5762,n006223,2433,n002603,9
5014,n005408,225,n000240,9
1086,n001148,5001,n005395,9
506,n000531,6834,n007349,9
6376,n006864,8437,n009073,9
4589,n004936,717,n000756,9
2417,n002585,2745,n002947,9
1503,n001597,1083,n001144,9
5879,n006344,7271,n007814,9
4897,n005273,1153,n001222,9
2404,n002570,7271,n007814,9
4985,n005378,4589,n004936,9
4369,n004687,4589,n004936,9
1973,n002102,7185,n007726,9
5868,n006333,7424,n007983,9
7901,n008501,1932,n002057,9
4215,n004517,7423,n007982,9
1174,n001244,6932,n007455,9
3808,n004072,3124,n003346,9
7609,n008188,7398,n007955,9
5891,n006357,8430,n009066,9
8535,n009176,8437,n009073,9
3187,n003411,5547,n006001,9
7160,n007698,3626,n003879,9
535,n000560,4890,n005266,9
7672,n008255,3032,n003249,9
581,n000608,2843,n003048,9
5247,n005667,8048,n008663,8
3257,n003487,8537,n009179,8
6701,n007209,7424,n007983,8
6791,n007306,1819,n001936,8
4476,n004809,1492,n001586,8
1113,n001178,2745,n002947,8
8421,n009057,514,n000539,8
4472,n004805,4728,n005080,8
2457,n002628,1197,n001268,8
6467,n006959,8430,n009066,8
7273,n007816,7271,n007814,8
8257,n008883,3640,n003895,8
6294,n006779,8304,n008934,8
4030,n004313,6427,n006917,8
6794,n007309,3375,n003615,8
2940,n003153,4589,n004936,8
8102,n008721,3612,n003864,8
8390,n009025,8426,n009062,8
7123,n007658,8494,n009134,8
4525,n004864,2433,n002603,8
4978,n005369,1017,n001075,8
4199,n004501,6942,n007465,8
4593,n004940,7304,n007849,8
4469,n004800,4473,n004806,8
971,n001028,3375,n003615,8
5360,n005801,6942,n007465,8
129,n000138,6756,n007270,8
5066,n005464,7424,n007983,8
1113,n001178,543,n000568,8
6447,n006938,6427,n006917,8
2898,n003107,1313,n001397,8
8482,n009120,2433,n002603,8
7725,n008311,5753,n006214,8
3102,n003324,5178,n005584,8
6342,n006829,1744,n001855,8
795,n000839,7067,n007598,8
6863,n007380,2433,n002603,8
8415,n009051,6219,n006702,8
6763,n007277,7141,n007679,8
6789,n007304,991,n001048,8
1068,n001129,7638,n008219,8
4975,n005366,6536,n007034,8
730,n000769,2563,n002744,8
534,n000559,1349,n001435,8
4605,n004953,5617,n006073,8
4494,n004832,2251,n002406,8
160,n000173,1952,n002077,8
754,n000796,7424,n007983,8
8626,n009275,7271,n007814,8
417,n000438,3375,n003615,8
6692,n007200,1985,n002116,8
5083,n005483,7790,n008382,8
4175,n004475,2563,n002744,8
2758,n002960,2563,n002744,8
8512,n009152,926,n000978,8
6772,n007286,6928,n007451,8
3820,n004087,1648,n001750,8
8615,n009264,3921,n004192,8
6493,n006986,4207,n004509,8
7306,n007851,1054,n001113,8
1134,n001202,7025,n007553,8
6416,n006905,814,n000859,8
4714,n005064,7468,n008033,8
8475,n009112,6522,n007019,8
7123,n007658,7790,n008382,7
6933,n007456,5315,n005745,7
3833,n004100,514,n000539,7
4123,n004418,2099,n002237,7
8426,n009062,44,n000049,7
127,n000136,412,n000433,7
1334,n001420,3375,n003615,7
4714,n005064,4535,n004874,7
99,n000107,771,n000813,7
8176,n008798,7945,n008549,7
2334,n002494,1206,n001278,7
2236,n002391,7652,n008234,7
4575,n004921,5011,n005405,7
5050,n005447,3626,n003879,7
513,n000538,3831,n004098,7
8497,n009137,3134,n003357,7
3139,n003362,7953,n008557,7
4083,n004373,543,n000568,7
4472,n004805,4473,n004806,7
6445,n006936,1071,n001132,7
1379,n001468,5007,n005401,7
4837,n005210,3786,n004046,7
7765,n008356,5033,n005430,7
5150,n005553,7291,n007836,7
5138,n005540,981,n001038,7
5959,n006427,3116,n003338,7
7067,n007598,717,n000756,7
891,n000940,2002,n002133,7
4730,n005082,4589,n004936,7
7572,n008146,3375,n003615,7
5743,n006203,7271,n007814,7
3377,n003617,2002,n002133,7
3382,n003622,1308,n001392,7
1768,n001881,7790,n008382,7
4465,n004794,4473,n004806,7
2177,n002325,2370,n002533,7
886,n000934,7201,n007742,7
4463,n004791,1492,n001586,7
1457,n001550,8227,n008851,7
3739,n003997,3877,n004146,7
6815,n007330,7398,n007955,7
3584,n003835,5530,n005983,7
4736,n005089,4728,n005080,7
4734,n005086,8304,n008934,7
8296,n008925,3687,n003944,7
5327,n005760,6771,n007285,7
7787,n008379,3259,n003489,7
5848,n006313,6928,n007451,7
7438,n007997,1951,n002076,7
8186,n008808,543,n000568,7
8011,n008621,3859,n004128,7
779,n000821,1985,n002116,7
4801,n005171,1609,n001711,7
3262,n003493,3155,n003378,7
1103,n001167,1083,n001144,7
1051,n001110,6940,n007463,7
5619,n006075,4190,n004492,7
8490,n009130,5951,n006418,7
7123,n007658,2251,n002406,7
4468,n004799,825,n000870,7
4809,n005180,3479,n003724,7
4607,n004955,7423,n007982,7
8519,n009159,68,n000073,7
12,n000015,3297,n003529,7
4060,n004345,1791,n001905,7
3882,n004151,1313,n001397,7
4182,n004483,7025,n007553,7
2763,n002965,7304,n007849,7
89,n000096,1951,n002076,7
5991,n006461,8304,n008934,7
914,n000966,6187,n006668,7
2028,n002161,456,n000478,7
3853,n004121,6294,n006779,7
3070,n003290,3563,n003814,7
8019,n008631,8494,n009134,7
5895,n006361,6666,n007173,7
2504,n002680,5466,n005914,7
5976,n006444,7225,n007768,7
224,n000239,2971,n003184,7
6147,n006624,8253,n008879,7
1972,n002101,7232,n007775,7
4592,n004939,4100,n004392,7
2155,n002302,6187,n006668,7
8060,n008676,8491,n009131,7
5380,n005821,7025,n007553,7
8490,n009130,2433,n002603,7
3688,n003945,1061,n001120,7
2733,n002935,5612,n006068,7
6127,n006604,543,n000568,7
5369,n005810,3032,n003249,7
6111,n006588,2563,n002744,7
3343,n003579,1267,n001350,7
2249,n002404,163,n000176,7
5961,n006429,3032,n003249,7
6662,n007168,304,n000321,7
5528,n005981,2806,n003011,7
5632,n006088,4204,n004506,7
1486,n001580,7393,n007948,7
1848,n001966,278,n000295,7
360,n000378,7398,n007955,7
7123,n007658,1492,n001586,7
29,n000033,981,n001038,7
7554,n008128,1572,n001668,7
845,n000891,7582,n008157,7
4458,n004784,3780,n004040,7
2365,n002528,523,n000548,7
8029,n008641,5738,n006198,7
5209,n005618,593,n000621,7
2864,n003069,6137,n006614,7
5028,n005423,1157,n001226,7
4721,n005072,4246,n004548,7
6690,n007198,3026,n003243,7
4635,n004983,3297,n003529,7
5422,n005869,7374,n007929,7
8533,n009173,8469,n009106,7
6725,n007234,5875,n006340,7
6016,n006487,7025,n007553,7
2717,n002919,2824,n003029,7
8189,n008811,4021,n004304,7
6289,n006774,7588,n008163,7
7097,n007629,3864,n004133,7
5448,n005896,7271,n007814,7
7801,n008394,3139,n003362,6
3428,n003672,2708,n002910,6
8468,n009105,4476,n004809,6
1190,n001261,1991,n002122,6
5188,n005594,4779,n005142,6
1888,n002011,831,n000876,6
6101,n006577,356,n000374,6
7952,n008556,1083,n001144,6
3190,n003414,488,n000511,6
3251,n003481,717,n000756,6
6551,n007049,7398,n007955,6
5498,n005947,273,n000290,6
3331,n003566,3332,n003567,6
2155,n002302,6942,n007465,6
1457,n001550,4224,n004526,6
4588,n004935,1492,n001586,6
4085,n004375,1167,n001236,6
678,n000713,7824,n008417,6
2139,n002286,6875,n007395,6
3380,n003620,225,n000240,6
1302,n001386,1985,n002116,6
2756,n002958,8307,n008938,6
8465,n009102,4473,n004806,6
3829,n004096,6813,n007328,6
3591,n003843,4637,n004985,6
5020,n005414,97,n000104,6
3853,n004121,4589,n004936,6
879,n000926,3689,n003946,6
3257,n003487,1091,n001154,6
5461,n005909,7398,n007955,6
5039,n005436,717,n000756,6
5762,n006223,7271,n007814,6
2433,n002603,7271,n007814,6
3591,n003843,2624,n002814,6
6625,n007126,136,n000145,6
6111,n006588,7424,n007983,6
8467,n009104,4728,n005080,6
2392,n002557,1071,n001132,6
6763,n007277,1017,n001075,6
6142,n006619,6291,n006776,6
8482,n009120,7271,n007814,6
7513,n008083,6012,n006483,6
4405,n004727,1308,n001392,6
1522,n001616,6834,n007349,6
4729,n005081,6586,n007085,6
809,n000853,2083,n002220,6
6059,n006533,3632,n003886,6
8085,n008702,7225,n007768,6
6205,n006688,4473,n004806,6
6661,n007167,7225,n007768,6
810,n000855,7271,n007814,6
4248,n004550,4246,n004548,6
1843,n001961,7141,n007679,6
5046,n005443,5200,n005608,6
7189,n007730,4442,n004767,6
8108,n008727,7304,n007849,6
120,n000128,2563,n002744,6
7575,n008149,4008,n004290,6
380,n000399,7844,n008440,6
2898,n003107,7819,n008412,6
5083,n005483,8494,n009134,6
5668,n006126,7271,n007814,6
7305,n007850,2708,n002910,6
6685,n007193,2563,n002744,6
4805,n005175,2359,n002522,6
4779,n005142,225,n000240,6
5523,n005976,1083,n001144,6
71,n000076,2012,n002143,6
3155,n003378,8304,n008934,6
7329,n007877,6039,n006511,6
7711,n008297,6512,n007007,6
1125,n001191,7297,n007842,6
4631,n004979,3480,n003726,6
4869,n005245,6807,n007322,6
7100,n007633,3278,n003509,6
7260,n007803,1313,n001397,6
3681,n003938,163,n000176,6
7992,n008600,1793,n001907,6
4340,n004650,7141,n007679,6
8321,n008953,1191,n001262,6
3051,n003269,717,n000756,6
5294,n005721,1685,n001788,6
967,n001024,439,n000461,6
6789,n007304,6813,n007328,6
7407,n007966,181,n000195,6
3819,n004084,6586,n007085,6
380,n000399,3479,n003724,6
5778,n006239,2707,n002909,6
8628,n009277,2433,n002603,6
491,n000514,4852,n005227,6
4806,n005176,1685,n001788,6
2178,n002326,8031,n008643,6
7015,n007542,4220,n004522,6
4729,n005081,7025,n007553,6
1491,n001585,4008,n004290,6
2079,n002215,1947,n002072,6
3476,n003721,7717,n008303,6
4259,n004562,2563,n002744,6
8494,n009134,7123,n007658,6
4263,n004567,805,n000849,6
538,n000563,3479,n003724,6
4525,n004864,7271,n007814,6
1024,n001082,5424,n005871,6
1008,n001066,3950,n004226,6
4433,n004758,6942,n007465,6
5082,n005482,825,n000870,6
3563,n003814,7398,n007955,6
4284,n004591,97,n000104,6
4950,n005338,4644,n004992,6
2473,n002644,4736,n005089,6
2545,n002725,3275,n003506,6
551,n000577,2745,n002947,6
4469,n004800,4728,n005080,6
7428,n007987,1106,n001170,6
5436,n005884,6942,n007465,6
4496,n004834,2563,n002744,6
8565,n009210,4801,n005171,6
8241,n008866,4404,n004726,6
7787,n008379,3633,n003887,6
3792,n004053,732,n000771,6
890,n000939,1017,n001075,6
8432,n009068,192,n000207,6
6687,n007195,7497,n008067,6
135,n000144,7844,n008440,6
1120,n001185,6186,n006667,6
4409,n004731,342,n000359,6
2116,n002255,4601,n004949,6
4309,n004616,2002,n002133,6
7688,n008274,6942,n007465,6
3978,n004258,5372,n005813,6
3763,n004023,163,n000176,6
1491,n001585,4476,n004809,6
6284,n006768,1985,n002116,6
4213,n004515,4979,n005370,6
1644,n001746,1667,n001769,6
3976,n004256,6718,n007227,6
7548,n008122,7225,n007768,6
2473,n002644,6293,n006778,6
7388,n007943,7927,n008529,6
73,n000079,6942,n007465,6
3003,n003219,579,n000606,6
8429,n009065,3332,n003567,6
4459,n004785,7588,n008163,6
5247,n005667,7905,n008505,6
6497,n006991,2678,n002874,6
5995,n006465,8304,n008934,6
4067,n004354,1791,n001905,6
5454,n005902,1685,n001788,6
530,n000555,366,n000384,6
2960,n003173,150,n000163,6
4467,n004797,1494,n001588,6
1805,n001919,6718,n007227,6
93,n000100,1595,n001695,6
2388,n002552,2395,n002560,6
8496,n009136,4363,n004681,6
3470,n003715,5746,n006206,6
8429,n009065,412,n000433,6
7431,n007990,3467,n003712,6
2838,n003043,1630,n001732,6
6040,n006512,4207,n004509,6
2007,n002138,2051,n002187,6
266,n000282,912,n000964,6
873,n000920,6379,n006867,6
4291,n004598,571,n000598,6
75,n000081,2563,n002744,6
4985,n005378,717,n000756,6
7050,n007580,2083,n002220,6
5668,n006126,147,n000160,6
4818,n005191,2372,n002535,6
4477,n004810,7271,n007814,6
147,n000160,2433,n002603,6
3555,n003806,7933,n008536,6
1905,n002029,3908,n004178,6
6113,n006590,6293,n006778,6
6598,n007097,4787,n005152,6
8424,n009060,3375,n003615,6
2735,n002937,1572,n001668,6
310,n000327,717,n000756,6
709,n000748,2563,n002744,6
3980,n004260,5257,n005679,6
7966,n008573,1951,n002076,6
8565,n009210,158,n000171,6
6871,n007391,2424,n002593,6
1494,n001588,1492,n001586,6
1510,n001604,8035,n008647,6
2940,n003153,6291,n006776,6
1258,n001340,5466,n005914,6
4472,n004805,8448,n009084,6
1803,n001917,3875,n004144,6
2727,n002929,488,n000511,6
8117,n008736,7398,n007955,6
7810,n008403,412,n000433,6
7119,n007654,7123,n007658,6
2809,n003014,7824,n008417,6
4132,n004428,5200,n005608,6
4370,n004688,4413,n004735,6
3549,n003799,6967,n007491,6
6041,n006513,1592,n001692,6
5876,n006341,7398,n007955,6
1567,n001663,4914,n005292,6
152,n000165,2563,n002744,6
6580,n007079,7398,n007955,6
1625,n001727,2002,n002133,6
6860,n007377,7398,n007955,6
7522,n008092,7156,n007694,6
8578,n009224,6586,n007085,6
7118,n007653,4172,n004472,6
2078,n002214,3076,n003296,6
2154,n002301,2763,n002965,6
3258,n003488,6249,n006733,6
7884,n008481,2002,n002133,6
4459,n004785,7067,n007598,6
7480,n008049,8304,n008934,6
7292,n007837,1952,n002077,6
507,n000532,5738,n006198,6
6861,n007378,717,n000756,6
8604,n009253,4589,n004936,6
7119,n007654,8494,n009134,6
3587,n003839,1106,n001170,6
2404,n002570,758,n000800,6
3841,n004108,4168,n004467,6
5698,n006157,6291,n006776,6
1024,n001082,2806,n003011,6
8627,n009276,5951,n006418,6
7463,n008025,8521,n009161,6
2226,n002377,3674,n003931,6
2462,n002633,841,n000887,6
2258,n002413,514,n000539,6
6562,n007060,5482,n005931,6
5319,n005750,5547,n006001,6
2680,n002876,2114,n002253,6
1318,n001403,369,n000387,6
7601,n008178,3305,n003538,6
899,n000949,4783,n005147,6
5768,n006229,5760,n006221,6
1263,n001346,5885,n006351,6
4766,n005126,309,n000326,6
12,n000015,158,n000171,6
7119,n007654,2251,n002406,6
5619,n006075,6078,n006552,6
6288,n006773,7468,n008033,6
7158,n007696,8425,n009061,6
1319,n001404,2491,n002666,6
4547,n004887,1110,n001175,6
1555,n001649,855,n000901,6
6157,n006635,4172,n004472,6
5687,n006146,717,n000756,6
5091,n005492,6834,n007349,6
5193,n005599,5713,n006173,6
8124,n008743,7588,n008163,6
8494,n009134,2251,n002406,6
4469,n004800,6293,n006778,6
234,n000249,6757,n007271,6
8085,n008702,967,n001024,6
827,n000872,1494,n001588,6
6947,n007470,7409,n007968,6
683,n000718,561,n000587,6
8594,n009243,503,n000528,6
3398,n003639,6834,n007349,6
4083,n004373,1167,n001236,6
2373,n002536,2217,n002367,6
4083,n004373,2562,n002742,6
6414,n006903,1273,n001356,6
2066,n002202,5547,n006001,6
1513,n001607,3032,n003249,6
1624,n001726,2683,n002881,6
4167,n004466,8231,n008855,6
3061,n003280,2315,n002473,5
3513,n003760,8035,n008647,5
1349,n001435,534,n000559,5
8215,n008839,8186,n008808,5
2807,n003012,7707,n008293,5
988,n001045,6960,n007484,5
609,n000638,3732,n003990,5
588,n000615,8143,n008762,5
7574,n008148,8304,n008934,5
6597,n007096,7540,n008114,5
7922,n008523,912,n000964,5
7931,n008534,6834,n007349,5
568,n000594,203,n000218,5
6546,n007044,8252,n008878,5
5564,n006018,6629,n007130,5
8230,n008854,2395,n002560,5
3007,n003223,1492,n001586,5
4366,n004684,7398,n007955,5
5779,n006240,6175,n006654,5
8,n000011,2032,n002165,5
3861,n004130,4094,n004385,5
931,n000983,6232,n006716,5
7416,n007975,3641,n003897,5
8285,n008914,7355,n007907,5
12,n000015,7854,n008450,5
5727,n006187,1562,n001658,5
5616,n006072,5001,n005395,5
4469,n004800,2251,n002406,5
6297,n006782,7398,n007955,5
5454,n005902,7902,n008502,5
4415,n004737,912,n000964,5
5511,n005961,543,n000568,5
6762,n007276,3116,n003338,5
8534,n009174,717,n000756,5
1288,n001372,3623,n003876,5
2027,n002160,163,n000176,5
1312,n001396,7844,n008440,5
4460,n004786,6291,n006776,5
3354,n003591,7927,n008529,5
4626,n004974,2395,n002560,5
2388,n002552,8417,n009053,5
6859,n007376,4236,n004538,5
7791,n008383,3222,n003449,5
5857,n006322,5178,n005584,5
5594,n006049,4723,n005075,5
7938,n008542,7225,n007768,5
507,n000532,3490,n003737,5
6584,n007083,1215,n001287,5
2825,n003030,793,n000835,5
7117,n007652,4363,n004681,5
7128,n007663,6559,n007057,5
6859,n007376,6512,n007007,5
3127,n003349,6942,n007465,5
2182,n002331,3259,n003489,5
4736,n005089,4464,n004792,5
1391,n001480,2316,n002476,5
8496,n009136,2251,n002406,5
7071,n007603,866,n000913,5
6052,n006524,7802,n008395,5
7463,n008025,5398,n005843,5
2893,n003101,543,n000568,5
7400,n007957,328,n000345,5
7233,n007776,4000,n004280,5
1196,n001267,514,n000539,5
4429,n004753,6942,n007465,5
1276,n001359,6628,n007129,5
5952,n006420,1325,n001410,5
2589,n002777,6209,n006692,5
8060,n008676,2563,n002744,5
2352,n002514,2454,n002625,5
8059,n008675,3008,n003224,5
8516,n009156,3612,n003864,5
5923,n006389,2002,n002133,5
6300,n006785,3780,n004040,5
1136,n001204,4473,n004806,5
1437,n001530,212,n000227,5
5786,n006248,6768,n007282,5
6142,n006619,4247,n004549,5
6147,n006624,7145,n007683,5
6998,n007523,3862,n004131,5
1187,n001258,7145,n007683,5
2487,n002661,6059,n006533,5
4718,n005069,4589,n004936,5
6317,n006802,5011,n005405,5
734,n000773,8491,n009131,5
3208,n003434,5001,n005395,5
6467,n006959,8437,n009073,5
1011,n001069,7398,n007955,5
1431,n001522,7824,n008417,5
4817,n005190,3375,n003615,5
5760,n006221,3168,n003392,5
4770,n005130,5547,n006001,5
4825,n005198,4773,n005133,5
8497,n009137,8626,n009275,5
8213,n008837,4410,n004732,5
4170,n004470,793,n000835,5
1625,n001727,1313,n001397,5
6941,n007464,5760,n006221,5
1085,n001147,6427,n006917,5
5698,n006157,4589,n004936,5
6711,n007220,3420,n003663,5
890,n000939,225,n000240,5
3670,n003927,163,n000176,5
3997,n004277,5662,n006119,5
3365,n003603,304,n000321,5
4628,n004976,3838,n004105,5
5867,n006332,225,n000240,5
4628,n004976,926,n000978,5
7720,n008306,4221,n004523,5
2251,n002406,1492,n001586,5
4484,n004821,7822,n008415,5
7614,n008193,4079,n004368,5
868,n000915,7175,n007716,5
7389,n007944,4612,n004960,5
6477,n006970,7025,n007553,5
2195,n002344,6767,n007281,5
1624,n001726,5595,n006050,5
7938,n008542,3270,n003501,5
3874,n004143,2418,n002586,5
8298,n008927,183,n000197,5
6955,n007479,5265,n005688,5
8024,n008636,320,n000337,5
8484,n009122,3384,n003624,5
8474,n009111,177,n000191,5
4916,n005295,227,n000242,5
1838,n001955,965,n001019,5
5474,n005923,3959,n004236,5
535,n000560,4759,n005116,5
5564,n006018,1791,n001905,5
4693,n005042,5001,n005395,5
7819,n008412,1313,n001397,5
4398,n004718,2563,n002744,5
6199,n006682,3838,n004105,5
8173,n008795,4154,n004452,5
6631,n007132,7038,n007567,5
3393,n003633,8349,n008982,5
850,n000896,2876,n003082,5
4772,n005132,1054,n001113,5
8271,n008900,7398,n007955,5
7451,n008011,83,n000090,5
6375,n006863,7945,n008549,5
5394,n005839,78,n000085,5
1183,n001253,6813,n007328,5
4461,n004787,3251,n003481,5
6113,n006590,4736,n005089,5
2946,n003159,891,n000940,5
2950,n003163,2745,n002947,5
1987,n002118,4413,n004735,5
3735,n003993,8562,n009207,5
2313,n002471,3562,n003813,5
129,n000138,6291,n006776,5
1745,n001856,5963,n006431,5
6816,n007331,5982,n006450,5
7831,n008424,304,n000321,5
4506,n004844,6440,n006931,5
1601,n001701,280,n000297,5
5511,n005961,3467,n003712,5
2473,n002644,4464,n004792,5
4291,n004598,7424,n007983,5
5685,n006144,1017,n001075,5
4647,n004995,1202,n001273,5
3104,n003326,2925,n003136,5
333,n000350,7424,n007983,5
883,n000931,7779,n008371,5
4843,n005216,717,n000756,5
5965,n006433,4779,n005142,5
6242,n006726,278,n000295,5
254,n000270,7415,n007974,5
1832,n001949,6527,n007025,5
8455,n009092,3480,n003726,5
4736,n005089,6293,n006778,5
5066,n005464,571,n000598,5
4992,n005386,6942,n007465,5
987,n001044,4516,n004855,5
7854,n008450,158,n000171,5
7907,n008507,1738,n001848,5
7011,n007537,3518,n003766,5
6962,n007486,6187,n006668,5
4080,n004369,6513,n007009,5
2780,n002982,5001,n005395,5
1811,n001926,289,n000306,5
5748,n006208,4612,n004960,5
4719,n005070,1492,n001586,5
3566,n003817,4408,n004730,5
7810,n008403,5609,n006065,5
325,n000342,2470,n002641,5
3058,n003276,8491,n009131,5
6591,n007090,2544,n002724,5
7477,n008045,3270,n003501,5
1258,n001340,4482,n004819,5
603,n000632,1017,n001075,5
8571,n009217,8384,n009019,5
4400,n004721,7123,n007658,5
1281,n001364,5572,n006026,5
7767,n008358,6168,n006646,5
3017,n003234,4013,n004295,5
1592,n001692,3998,n004278,5
2804,n003008,6586,n007085,5
5837,n006302,5612,n006068,5
1772,n001885,6249,n006733,5
3837,n004104,1614,n001716,5
7136,n007674,4842,n005215,5
4528,n004867,7993,n008601,5
6712,n007221,6942,n007465,5
8420,n009056,3067,n003286,5
160,n000173,1106,n001170,5
1859,n001980,2708,n002910,5
6633,n007135,7398,n007955,5
7067,n007598,8304,n008934,5
1614,n001716,4612,n004960,5
4830,n005203,3467,n003712,5
2233,n002387,761,n000803,5
2274,n002432,2326,n002486,5
4369,n004687,717,n000756,5
8215,n008839,342,n000359,5
4570,n004914,5043,n005440,5
7489,n008059,7422,n007981,5
537,n000562,3939,n004214,5
6785,n007300,6586,n007085,5
4107,n004401,6427,n006917,5
1944,n002069,8040,n008652,5
8482,n009120,5743,n006203,5
4816,n005189,7598,n008175,5
7714,n008300,5520,n005972,5
5454,n005902,3375,n003615,5
3179,n003403,5019,n005413,5
8387,n009022,309,n000326,5
5603,n006059,6291,n006776,5
3420,n003663,158,n000171,5
8085,n008702,7398,n007955,5
6294,n006779,2940,n003153,5
3135,n003358,2433,n002603,5
7596,n008173,1819,n001936,5
6125,n006602,7201,n007742,5
2136,n002281,2052,n002188,5
4083,n004373,2745,n002947,5
8583,n009230,3612,n003864,5
6131,n006608,7633,n008214,5
3332,n003567,412,n000433,5
4579,n004926,7225,n007768,5
1670,n001772,3567,n003818,5
5743,n006203,8626,n009275,5
7242,n007785,1860,n001981,5
7200,n007741,7844,n008440,5
1916,n002041,7377,n007932,5
4083,n004373,1593,n001693,5
3133,n003355,1492,n001586,5
2463,n002634,1668,n001770,5
7402,n007959,8089,n008706,5
6101,n006577,7595,n008172,5
724,n000763,90,n000097,5
4012,n004294,6942,n007465,5
134,n000143,5951,n006418,5
2402,n002568,912,n000964,5
1493,n001587,5991,n006461,5
7160,n007698,6942,n007465,5
4441,n004766,858,n000904,5
8404,n009040,6293,n006778,5
4168,n004467,3235,n003463,5
4007,n004288,6168,n006646,5
4593,n004940,533,n000558,5
7478,n008046,7398,n007955,5
8046,n008660,8471,n009108,5
563,n000589,1965,n002094,5
7925,n008526,8410,n009046,5
8308,n008939,1685,n001788,5
7834,n008428,2894,n003102,5
6285,n006769,4529,n004868,5
4512,n004851,5233,n005650,5
649,n000682,304,n000321,5
8468,n009105,1492,n001586,5
3087,n003308,4172,n004472,5
4506,n004844,97,n000104,5
6403,n006892,7398,n007955,5
4462,n004790,3133,n003355,5
7262,n007805,7844,n008440,5
4724,n005076,4734,n005086,5
1570,n001666,7613,n008192,5
1856,n001975,5302,n005732,5
5998,n006468,2418,n002586,5
2412,n002579,3316,n003550,5
5858,n006323,2359,n002522,5
1600,n001700,2002,n002133,5
3061,n003280,1153,n001222,5
7467,n008032,6137,n006614,5
3589,n003841,7652,n008234,5
3134,n003357,7271,n007814,5
7546,n008120,5461,n005909,5
1237,n001316,3380,n003620,5
7283,n007827,6960,n007484,5
4093,n004384,192,n000207,5
7986,n008593,717,n000756,5
8502,n009142,8494,n009134,5
5835,n006298,97,n000104,5
6213,n006696,6753,n007267,5
103,n000111,7215,n007757,5
4781,n005144,4094,n004385,5
1973,n002102,6512,n007007,5
7368,n007923,4965,n005355,5
6746,n007258,1554,n001648,5
6622,n007123,236,n000251,5
754,n000796,7497,n008067,5
6812,n007327,4912,n005290,5
7975,n008582,926,n000978,5
2448,n002619,434,n000456,5
749,n000791,6942,n007465,5
5797,n006259,2345,n002506,5
6291,n006776,4172,n004472,5
13,n000016,4012,n004294,5
3088,n003310,2274,n002432,5
5775,n006236,5044,n005441,5
