true_id,true_label,pred_id,pred_label,count
5039,n005436,8604,n009253,7
5762,n006223,8626,n009275,7
4229,n004531,1196,n001267,7
545,n000570,2889,n003097,7
6293,n006778,1492,n001586,7
4588,n004935,4467,n004797,7
5050,n005447,7468,n008033,7
4399,n004720,5748,n006208,7
758,n000800,6756,n007270,7
3135,n003358,8482,n009120,7
7444,n008004,5461,n005909,7
1491,n001585,4008,n004290,7
7244,n007787,6716,n007225,7
3436,n003681,2907,n003117,7
572,n000599,8297,n008926,7
3398,n003639,6919,n007442,7
6342,n006829,1744,n001855,7
6131,n006608,8521,n009161,7
7901,n008501,6663,n007170,7
4465,n004794,4469,n004800,7
491,n000514,4852,n005227,7
5906,n006372,596,n000625,7
7118,n007653,4459,n004785,7
325,n000342,558,n000584,7
956,n001009,4818,n005191,7
8501,n009141,8019,n008631,7
5023,n005418,483,n000506,7
6387,n006876,1928,n002053,7
3681,n003938,163,n000176,7
2898,n003107,5641,n006098,7
7123,n007658,8496,n009136,7
4728,n005080,4473,n004806,7
8555,n009198,2591,n002779,7
6484,n006977,6663,n007170,7
6643,n007145,3199,n003424,7
2473,n002644,1492,n001586,7
2667,n002861,506,n000531,7
7412,n007971,2796,n002999,7
5879,n006344,8482,n009120,7
4730,n005082,6291,n006776,6
6266,n006750,8534,n009174,6
698,n000733,4356,n004672,6
7306,n007851,3934,n004209,6
1288,n001372,3623,n003876,6
5545,n005999,7388,n007943,6
776,n000818,4996,n005390,6
7203,n007744,4050,n004334,6
5940,n006406,4846,n005219,6
879,n000926,3689,n003946,6
3135,n003358,4247,n004549,6
6111,n006588,7424,n007983,6
3238,n003466,3130,n003352,6
839,n000885,4116,n004410,6
4859,n005235,1663,n001765,6
7271,n007814,8497,n009137,6
254,n000270,4846,n005219,6
7472,n008040,4188,n004490,6
6094,n006568,4420,n004744,6
367,n000385,7520,n008090,6
5876,n006341,5461,n005909,6
7478,n008046,6580,n007079,6
1110,n001175,4547,n004887,6
604,n000633,4846,n005219,6
5265,n005688,4944,n005331,6
5743,n006203,8482,n009120,6
5466,n005914,4846,n005219,6
5380,n005821,2693,n002895,6
6005,n006476,5937,n006403,6
163,n000176,3201,n003426,6
4728,n005080,1492,n001586,6
1985,n002116,1196,n001267,6
8554,n009197,4846,n005219,6
7137,n007675,5641,n006098,6
7559,n008133,4116,n004410,6
4772,n005132,4016,n004299,6
3133,n003355,4469,n004800,6
1640,n001742,5431,n005879,6
7810,n008403,606,n000635,6
711,n000750,6743,n007255,6
7749,n008340,5956,n006424,6
11,n000014,1515,n001609,6
4473,n004806,7790,n008382,6
19,n000022,74,n000080,6
5875,n006340,6725,n007234,6
6948,n007471,7211,n007752,6
5667,n006125,4461,n004787,6
4554,n004895,5641,n006098,6
4736,n005089,1492,n001586,6
1502,n001596,1744,n001855,6
21,n000024,2916,n003126,6
2333,n002493,6569,n007067,6
5579,n006033,6427,n006917,6
8078,n008695,3610,n003862,6
967,n001024,5876,n006341,6
5010,n005404,6545,n007043,6
4920,n005299,2094,n002232,6
732,n000771,1417,n001508,6
7168,n007708,1463,n001556,6
6701,n007209,7336,n007884,6
2745,n002947,1113,n001178,6
4356,n004672,4621,n004969,6
503,n000528,1064,n001123,6
6284,n006768,1024,n001082,6
7570,n008144,6873,n007393,6
3951,n004227,3420,n003663,6
6289,n006774,6291,n006776,6
5020,n005414,4818,n005191,6
4547,n004887,1182,n001252,6
7751,n008342,6982,n007507,6
8309,n008940,8297,n008926,6
5662,n006119,3997,n004277,6
5011,n005405,7186,n007727,6
3978,n004258,3934,n004209,6
108,n000116,6874,n007394,6
1882,n002004,3420,n003663,6
8485,n009124,1492,n001586,6
3633,n003887,7787,n008379,6
3192,n003417,3511,n003758,6
3908,n004178,1905,n002029,6
7884,n008481,2889,n003097,6
6240,n006724,7150,n007688,6
5011,n005405,4662,n005011,6
2525,n002704,1905,n002029,6
3837,n004104,1024,n001082,6
2645,n002835,683,n000718,6
4728,n005080,2473,n002644,6
7538,n008112,2591,n002779,6
4326,n004636,327,n000344,6
4282,n004589,4818,n005191,6
5843,n006308,2589,n002777,6
4731,n005083,4730,n005082,6
4713,n005063,4247,n004549,6
4728,n005080,4363,n004681,6
2433,n002603,5668,n006126,6
2484,n002656,4117,n004412,6
8089,n008706,1182,n001252,6
1699,n001802,763,n000805,6
4971,n005362,8285,n008914,6
4673,n005022,4669,n005018,6
6925,n007448,7620,n008200,6
4730,n005082,4474,n004807,6
6522,n007019,5794,n006256,6
7658,n008240,3631,n003885,6
8520,n009160,4188,n004490,6
1004,n001062,2163,n002311,6
4240,n004542,7388,n007943,6
4843,n005216,4247,n004549,6
6685,n007193,3130,n003352,6
4465,n004794,2473,n002644,6
2486,n002660,1463,n001556,6
6288,n006773,7468,n008033,6
7674,n008257,2158,n002305,6
7273,n007816,8497,n009137,6
3316,n003550,3523,n003771,6
4930,n005313,558,n000584,6
561,n000587,6911,n007433,6
5097,n005498,1024,n001082,6
7490,n008060,4661,n005010,6
5258,n005681,7933,n008536,6
3699,n003956,2806,n003011,6
4736,n005089,4473,n004806,6
6042,n006514,8367,n009001,6
968,n001025,8117,n008736,6
6101,n006577,4996,n005390,6
2350,n002512,2806,n003011,6
7058,n007588,5431,n005879,6
2277,n002435,2250,n002405,6
4168,n004467,4363,n004681,6
2037,n002172,5051,n005449,5
1190,n001261,1991,n002122,5
3104,n003326,6663,n007170,5
2277,n002435,3981,n004261,5
5188,n005594,4779,n005142,5
4169,n004468,6142,n006619,5
8570,n009216,807,n000851,5
242,n000257,4055,n004340,5
6861,n007378,4247,n004549,5
7459,n008021,567,n000593,5
1380,n001469,2231,n002383,5
2214,n002364,1494,n001588,5
3709,n003967,6599,n007098,5
1987,n002118,6728,n007237,5
4236,n004538,1973,n002102,5
7157,n007695,2806,n003011,5
1552,n001646,3565,n003816,5
709,n000748,5978,n006446,5
5753,n006214,7725,n008311,5
8481,n009119,7230,n007773,5
7333,n007881,3757,n004017,5
1694,n001797,1082,n001143,5
7128,n007663,6559,n007057,5
8200,n008822,5868,n006333,5
1651,n001753,1501,n001595,5
4259,n004562,3130,n003352,5
7744,n008335,3048,n003266,5
1011,n001069,5461,n005909,5
1009,n001067,7617,n008197,5
7534,n008104,459,n000482,5
2888,n003096,5098,n005499,5
8164,n008786,7805,n008398,5
5074,n005472,1662,n001764,5
5427,n005875,1182,n001252,5
4734,n005086,2941,n003154,5
1985,n002116,6866,n007384,5
7712,n008298,2388,n002552,5
8226,n008850,1754,n001866,5
8291,n008920,7726,n008312,5
3649,n003905,3258,n003488,5
1008,n001066,1095,n001159,5
3371,n003610,2296,n002454,5
5813,n006275,3934,n004209,5
1427,n001518,8604,n009253,5
3928,n004201,3822,n004089,5
3168,n003392,4116,n004410,5
2438,n002609,4938,n005323,5
6719,n007228,1083,n001144,5
6552,n007050,7610,n008189,5
8476,n009113,2412,n002579,5
3257,n003487,1572,n001668,5
6142,n006619,5668,n006126,5
5384,n005826,1134,n001202,5
1550,n001644,2502,n002678,5
942,n000994,5532,n005985,5
5322,n005753,8285,n008914,5
3600,n003852,1182,n001252,5
7852,n008448,740,n000781,5
2038,n002173,2889,n003097,5
7891,n008491,1984,n002115,5
7123,n007658,8626,n009275,5
5066,n005464,7725,n008311,5
4353,n004669,3073,n003293,5
8366,n009000,1463,n001556,5
7933,n008536,5258,n005681,5
1885,n002007,1905,n002029,5
4622,n004970,5461,n005909,5
5315,n005745,4846,n005219,5
5898,n006364,6146,n006623,5
7056,n007586,6718,n007227,5
6113,n006590,1492,n001586,5
8476,n009113,3523,n003771,5
4985,n005378,8604,n009253,5
904,n000955,1463,n001556,5
6142,n006619,8488,n009127,5
4131,n004427,8049,n008664,5
8053,n008668,3618,n003870,5
2214,n002364,535,n000560,5
3719,n003977,4669,n005018,5
3277,n003508,1494,n001588,5
810,n000855,5743,n006203,5
6701,n007209,8259,n008885,5
1493,n001587,2941,n003154,5
473,n000496,4846,n005219,5
7477,n008045,5461,n005909,5
4463,n004791,1492,n001586,5
8502,n009142,4363,n004681,5
7799,n008392,423,n000444,5
7835,n008429,8503,n009143,5
8004,n008612,4944,n005331,5
2265,n002422,2450,n002621,5
7887,n008485,2748,n002950,5
2139,n002286,6875,n007395,5
1727,n001835,5963,n006431,5
4409,n004731,1564,n001660,5
3626,n003879,6243,n006727,5
1346,n001432,3866,n004135,5
1152,n001221,3246,n003475,5
1788,n001902,5956,n006424,5
4123,n004418,5068,n005466,5
7355,n007907,8285,n008914,5
2387,n002551,1436,n001529,5
5729,n006189,4362,n004680,5
2384,n002548,2087,n002225,5
8554,n009197,6716,n007225,5
8626,n009275,8497,n009137,5
7347,n007895,5233,n005650,5
1944,n002069,4449,n004775,5
1528,n001622,763,n000805,5
4466,n004796,4459,n004785,5
4525,n004864,147,n000160,5
5762,n006223,5668,n006126,5
7489,n008059,1625,n001727,5
4936,n005321,693,n000728,5
1069,n001130,7392,n007947,5
5640,n006096,445,n000467,5
8519,n009159,68,n000073,5
2677,n002872,1269,n001352,5
1226,n001305,1415,n001506,5
2421,n002590,7517,n008087,5
7751,n008342,5461,n005909,5
4728,n005080,8404,n009040,5
134,n000143,5951,n006418,5
5891,n006357,558,n000584,5
6331,n006817,1182,n001252,5
8426,n009062,8390,n009025,5
5435,n005883,6211,n006694,5
1012,n001070,7854,n008450,5
3027,n003244,2699,n002901,5
3976,n004256,6718,n007227,5
8064,n008680,1251,n001332,5
6144,n006621,5826,n006288,5
8309,n008940,981,n001038,5
7130,n007666,6784,n007299,5
537,n000562,7230,n007773,5
679,n000714,4373,n004691,5
2243,n002398,8367,n009001,5
8465,n009102,4476,n004809,5
6041,n006513,1592,n001692,5
1947,n002072,8297,n008926,5
7057,n007587,4722,n005074,5
7402,n007959,3032,n003249,5
3739,n003997,5012,n005406,5
8255,n008881,3130,n003352,5
1311,n001395,1523,n001617,5
7802,n008395,558,n000584,5
3730,n003988,1152,n001221,5
8452,n009088,3908,n004178,5
6734,n007245,6513,n007009,5
7622,n008202,4116,n004410,5
8496,n009136,3841,n004108,5
333,n000350,7424,n007983,5
362,n000380,6054,n006526,5
4673,n005022,7061,n007591,5
1972,n002101,7232,n007775,5
8368,n009002,2806,n003011,5
5375,n005816,8312,n008943,5
7297,n007842,1182,n001252,5
5428,n005876,970,n001027,5
2326,n002486,6416,n006905,5
6048,n006520,8227,n008851,5
4051,n004335,4373,n004691,5
2332,n002492,1494,n001588,5
5066,n005464,5886,n006352,5
8199,n008821,301,n000318,5
2599,n002787,5661,n006118,5
4981,n005372,3730,n003988,5
4432,n004757,1856,n001975,5
6591,n007090,8534,n009174,5
160,n000173,2170,n002318,5
5728,n006188,4595,n004942,5
3151,n003374,4669,n005018,5
2329,n002489,4116,n004410,5
2425,n002594,1842,n001960,5
4474,n004807,2941,n003154,5
6871,n007391,2424,n002593,5
3237,n003465,4363,n004681,5
4728,n005080,4472,n004805,5
1428,n001519,6243,n006727,5
2961,n003174,7706,n008292,5
4008,n004290,4467,n004797,5
1264,n001347,2889,n003097,5
3848,n004115,683,n000718,5
8271,n008900,7610,n008189,5
7183,n007724,1337,n001423,5
190,n000205,6872,n007392,5
6158,n006636,2883,n003089,5
6289,n006774,2941,n003154,5
4668,n005017,5832,n006294,5
6791,n007306,1152,n001221,5
8496,n009136,3133,n003355,5
6477,n006970,933,n000985,5
1344,n001430,2459,n002630,5
3625,n003878,2471,n002642,5
4234,n004536,3701,n003959,5
6209,n006692,2589,n002777,5
1480,n001573,4827,n005200,5
6506,n007001,5832,n006294,5
1004,n001062,4016,n004299,5
1887,n002010,2525,n002704,5
1239,n001319,6054,n006526,5
8465,n009102,1494,n001588,5
8490,n009130,5668,n006126,5
4473,n004806,2473,n002644,5
552,n000578,1523,n001617,5
7853,n008449,502,n000526,5
6215,n006698,4363,n004681,5
5604,n006060,5028,n005423,5
5743,n006203,5668,n006126,5
2463,n002634,1668,n001770,5
8212,n008836,1746,n001858,5
8028,n008640,7902,n008502,5
6846,n007362,4016,n004299,5
4249,n004551,4736,n005089,5
4083,n004373,5511,n005961,5
3123,n003345,4597,n004944,5
2136,n002281,2052,n002188,5
8401,n009037,1494,n001588,5
7478,n008046,1973,n002102,5
2676,n002871,6355,n006842,5
7335,n007883,801,n000845,5
305,n000322,4442,n004767,5
4014,n004296,4536,n004875,5
3687,n003944,8119,n008738,5
7658,n008240,2965,n003178,5
1524,n001618,213,n000228,5
1171,n001240,5146,n005548,5
2251,n002406,5083,n005483,5
5483,n005932,553,n000579,5
4322,n004630,4846,n005219,5
7830,n008423,3047,n003265,5
7607,n008186,4621,n004969,5
2357,n002520,7061,n007591,5
149,n000162,1494,n001588,5
3964,n004244,567,n000593,5
1235,n001314,3375,n003615,5
3939,n004214,4016,n004299,5
4473,n004806,4469,n004800,5
7939,n008543,1523,n001617,5
2083,n002220,8461,n009098,5
2745,n002947,1417,n001508,5
4858,n005234,567,n000593,5
1843,n001961,6716,n007225,5
7123,n007658,4363,n004681,5
4600,n004948,3133,n003355,5
3851,n004119,2964,n003177,5
2349,n002510,8227,n008851,5
8453,n009089,2535,n002714,5
2565,n002746,1625,n001727,5
7570,n008144,4621,n004969,5
750,n000792,4004,n004285,5
217,n000232,8227,n008851,5
7123,n007658,4600,n004948,5
5743,n006203,8626,n009275,5
1812,n001927,8020,n008632,5
5879,n006344,134,n000143,5
5970,n006438,5461,n005909,5
7517,n008087,483,n000506,5
5762,n006223,2433,n002603,5
3257,n003487,1352,n001438,5
182,n000196,7230,n007773,5
5695,n006154,4117,n004412,5
2433,n002603,4247,n004549,5
1984,n002115,3408,n003649,5
4642,n004990,5963,n006431,5
827,n000872,4467,n004797,5
8345,n008978,4461,n004787,5
5372,n005813,4017,n004300,5
758,n000800,2404,n002570,5
4229,n004531,2806,n003011,5
6766,n007280,6054,n006526,5
6205,n006688,4728,n005080,5
7025,n007553,4016,n004299,5
513,n000538,3831,n004098,5
2108,n002247,1309,n001393,5
6291,n006776,5698,n006157,5
8323,n008955,6911,n007433,5
4542,n004881,5125,n005527,5
678,n000713,6911,n007433,5
6291,n006776,783,n000825,5
3135,n003358,5668,n006126,5
2123,n002266,4373,n004691,5
3491,n003738,872,n000919,5
8298,n008927,2535,n002714,5
3537,n003787,8086,n008703,5
4473,n004806,4464,n004792,5
3135,n003358,4843,n005216,5
5176,n005582,3354,n003591,5
7341,n007889,8227,n008851,5
3854,n004122,763,n000805,5
4014,n004296,2548,n002728,5
2870,n003075,2806,n003011,5
8586,n009234,1819,n001936,5
6388,n006877,2830,n003035,5
753,n000795,4430,n004754,5
7123,n007658,7790,n008382,5
7056,n007586,858,n000904,5
541,n000566,5859,n006324,5
2005,n002136,784,n000826,5
7123,n007658,8494,n009134,4
768,n000810,3249,n003478,4
2046,n002182,683,n000718,4
706,n000744,866,n000913,4
2127,n002272,1819,n001936,4
7607,n008186,5068,n005466,4
5380,n005821,4016,n004299,4
5049,n005446,2433,n002603,4
583,n000610,1973,n002102,4
694,n000729,7701,n008287,4
7987,n008594,5733,n006193,4
3643,n003899,8296,n008925,4
5369,n005810,7023,n007551,4
1818,n001933,4206,n004508,4
3449,n003694,567,n000593,4
7574,n008148,4477,n004810,4
439,n000461,5461,n005909,4
5200,n005608,8604,n009253,4
4851,n005224,2889,n003097,4
7741,n008332,7815,n008408,4
5752,n006213,6874,n007394,4
6752,n007266,2938,n003151,4
3331,n003566,3332,n003567,4
1460,n001553,1319,n001404,4
8485,n009124,4363,n004681,4
7643,n008225,1744,n001855,4
6549,n007047,3261,n003492,4
8308,n008939,4818,n005191,4
6205,n006688,7576,n008150,4
4547,n004887,6311,n006796,4
584,n000611,6873,n007393,4
8467,n009104,3277,n003508,4
5284,n005711,4116,n004410,4
1715,n001822,7740,n008330,4
161,n000174,4391,n004710,4
7818,n008411,4226,n004528,4
2825,n003030,2889,n003097,4
4588,n004935,4476,n004809,4
8,n000011,639,n000672,4
3842,n004109,4008,n004290,4
6190,n006671,6663,n007170,4
4186,n004488,5609,n006065,4
1466,n001559,801,n000845,4
4772,n005132,6356,n006843,4
4833,n005206,3357,n003595,4
3010,n003226,3048,n003266,4
1435,n001528,4449,n004775,4
4581,n004928,5698,n006157,4
971,n001028,3375,n003615,4
2763,n002965,7304,n007849,4
1493,n001587,4725,n005077,4
7854,n008450,1012,n001070,4
4282,n004589,4116,n004410,4
8494,n009134,4363,n004681,4
8403,n009039,5105,n005506,4
8475,n009112,3420,n003663,4
3843,n004110,8404,n009040,4
771,n000813,326,n000343,4
4736,n005089,1494,n001588,4
3883,n004152,1078,n001139,4
7263,n007806,4946,n005333,4
6203,n006686,5131,n005533,4
470,n000493,6531,n007029,4
8063,n008679,8087,n008704,4
6320,n006805,3097,n003319,4
6544,n007042,1726,n001834,4
568,n000594,8297,n008926,4
1821,n001938,7868,n008464,4
6494,n006988,3258,n003488,4
4936,n005321,4547,n004887,4
4820,n005193,5307,n005737,4
5700,n006159,3132,n003354,4
2815,n003020,5591,n006045,4
2796,n002999,7596,n008173,4
4083,n004373,1180,n001250,4
6142,n006619,4247,n004549,4
7095,n007627,763,n000805,4
8630,n009279,3682,n003939,4
4180,n004480,2806,n003011,4
7959,n008565,6786,n007301,4
3379,n003619,7634,n008215,4
6863,n007380,5668,n006126,4
8619,n009268,8107,n008726,4
4183,n004484,2334,n002494,4
3786,n004046,4837,n005210,4
6467,n006959,7748,n008339,4
795,n000839,7838,n008432,4
7082,n007614,7706,n008292,4
605,n000634,1663,n001765,4
4720,n005071,4008,n004290,4
7924,n008525,1352,n001438,4
4717,n005067,3087,n003308,4
6989,n007514,5365,n005806,4
4584,n004931,6919,n007442,4
6586,n007085,3934,n004209,4
3045,n003263,6007,n006478,4
7931,n008534,7933,n008536,4
8084,n008701,2921,n003131,4
4855,n005230,7252,n007795,4
6137,n006614,5806,n006268,4
3592,n003844,1182,n001252,4
3804,n004066,5198,n005605,4
7626,n008206,2168,n002316,4
4365,n004683,2168,n002316,4
4172,n004472,3322,n003557,4
252,n000268,5807,n006269,4
5858,n006323,2592,n002780,4
4656,n005005,1152,n001221,4
7749,n008340,2889,n003097,4
5690,n006149,2433,n002603,4
7834,n008428,2894,n003102,4
4516,n004855,5678,n006137,4
3843,n004110,2388,n002552,4
1813,n001928,2557,n002737,4
7220,n007762,1443,n001536,4
709,n000748,2563,n002744,4
1408,n001499,6878,n007399,4
7583,n008158,3130,n003352,4
1365,n001453,2593,n002781,4
2626,n002816,5517,n005969,4
4038,n004321,1624,n001726,4
542,n000567,4657,n005006,4
5046,n005443,553,n000579,4
7203,n007744,2638,n002828,4
4622,n004970,4188,n004490,4
3251,n003481,2941,n003154,4
797,n000841,4619,n004967,4
4243,n004545,2433,n002603,4
3730,n003988,1819,n001936,4
4766,n005126,783,n000825,4
19,n000022,7211,n007752,4
3121,n003343,3130,n003352,4
7609,n008188,7398,n007955,4
8471,n009108,4796,n005166,4
1091,n001154,1352,n001438,4
2316,n002476,1017,n001075,4
5407,n005852,5964,n006432,4
5982,n006450,3867,n004136,4
3283,n003515,4818,n005191,4
8014,n008624,6570,n007069,4
7554,n008128,5750,n006210,4
3997,n004277,3250,n003479,4
767,n000809,2889,n003097,4
2176,n002324,7907,n008507,4
8204,n008826,4650,n004998,4
514,n000539,763,n000805,4
5468,n005917,2707,n002909,4
4730,n005082,4589,n004936,4
3937,n004212,5306,n005736,4
320,n000337,4343,n004654,4
1207,n001279,4590,n004937,4
2473,n002644,8448,n009084,4
2596,n002784,4424,n004748,4
776,n000818,280,n000297,4
6439,n006930,1910,n002035,4
3182,n003406,5182,n005588,4
3316,n003550,1463,n001556,4
3840,n004107,1060,n001119,4
6123,n006600,725,n000764,4
3837,n004104,373,n000391,4
6701,n007209,754,n000796,4
6404,n006893,7248,n007791,4
415,n000436,1492,n001586,4
1282,n001365,4262,n004566,4
4186,n004488,4565,n004908,4
8482,n009120,5668,n006126,4
1068,n001129,5722,n006182,4
591,n000619,4662,n005011,4
2708,n002910,3608,n003860,4
7665,n008247,2137,n002283,4
717,n000756,8604,n009253,4
8467,n009104,4472,n004805,4
450,n000472,5696,n006155,4
7206,n007747,4621,n004969,4
4409,n004731,7452,n008012,4
967,n001024,439,n000461,4
6286,n006770,3258,n003488,4
1360,n001448,1462,n001555,4
2733,n002935,3973,n004253,4
7986,n008593,8604,n009253,4
5804,n006266,8151,n008770,4
7905,n008505,8227,n008851,4
5066,n005464,5753,n006214,4
7849,n008445,7388,n007943,4
1014,n001072,7940,n008544,4
6029,n006501,7060,n007590,4
7095,n007627,5484,n005933,4
6555,n007053,6349,n006836,4
7759,n008350,1733,n001843,4
8139,n008758,763,n000805,4
8488,n009127,2404,n002570,4
3947,n004223,6892,n007413,4
2101,n002239,4635,n004983,4
397,n000418,327,n000344,4
7834,n008428,1819,n001936,4
129,n000138,2404,n002570,4
871,n000918,5131,n005533,4
4496,n004834,3025,n003242,4
6816,n007331,5131,n005533,4
8339,n008972,4944,n005331,4
1465,n001558,2806,n003011,4
2333,n002493,8456,n009093,4
7689,n008275,719,n000758,4
5951,n006418,796,n000840,4
711,n000750,7594,n008171,4
2532,n002711,1280,n001363,4
4291,n004598,7727,n008313,4
6715,n007224,3130,n003352,4
889,n000938,327,n000344,4
7513,n008083,6012,n006483,4
4932,n005315,4483,n004820,4
8576,n009222,8076,n008693,4
7155,n007693,4899,n005275,4
3259,n003489,7787,n008379,4
5481,n005930,6151,n006629,4
6113,n006590,1494,n001588,4
848,n000894,4669,n005018,4
6233,n006717,4944,n005331,4
4350,n004666,982,n001039,4
2585,n002771,1566,n001662,4
6785,n007300,3934,n004209,4
3545,n003795,5532,n005985,4
2036,n002171,4846,n005219,4
1517,n001611,3981,n004261,4
3723,n003981,8604,n009253,4
5393,n005838,2511,n002689,4
3080,n003301,7537,n008111,4
6089,n006563,1914,n002039,4
956,n001009,4282,n004589,4
4213,n004515,6075,n006549,4
7123,n007658,1492,n001586,4
3833,n004100,2806,n003011,4
5371,n005812,2064,n002200,4
610,n000639,221,n000236,4
698,n000733,6762,n007276,4
4090,n004381,7737,n008327,4
5999,n006469,535,n000560,4
5005,n005399,8473,n009110,4
4554,n004895,405,n000426,4
2058,n002194,2212,n002362,4
7762,n008353,1160,n001229,4
4177,n004477,6872,n007392,4
7092,n007624,1044,n001102,4
2274,n002432,2326,n002486,4
4369,n004687,4589,n004936,4
8254,n008880,8285,n008914,4
6208,n006691,1411,n001502,4
4220,n004522,7015,n007542,4
3160,n003384,2898,n003107,4
4845,n005218,5641,n006098,4
2577,n002759,4563,n004906,4
5650,n006107,4363,n004681,4
7326,n007874,7435,n007994,4
4143,n004439,4846,n005219,4
1641,n001743,1300,n001384,4
7271,n007814,8626,n009275,4
7133,n007670,6467,n006959,4
1656,n001758,683,n000718,4
4182,n004483,4016,n004299,4
8234,n008859,3171,n003395,4
138,n000150,98,n000105,4
7503,n008073,7536,n008109,4
1991,n002122,1190,n001261,4
2752,n002954,1842,n001960,4
6057,n006529,7737,n008327,4
2131,n002276,1819,n001936,4
4713,n005063,2941,n003154,4
5643,n006100,8312,n008943,4
1339,n001425,4818,n005191,4
193,n000208,6693,n007201,4
4565,n004908,1307,n001391,4
958,n001011,4130,n004426,4
1972,n002101,4750,n005105,4
2920,n003130,2502,n002678,4
96,n000103,28,n000032,4
1237,n001316,953,n001006,4
8501,n009141,2748,n002950,4
7387,n007942,4279,n004584,4
3364,n003602,1479,n001572,4
620,n000649,4669,n005018,4
7402,n007959,1182,n001252,4
2609,n002797,2119,n002260,4
6750,n007264,3610,n003862,4
7098,n007630,4931,n005314,4
2876,n003082,5220,n005634,4
8485,n009124,3277,n003508,4
3342,n003578,5499,n005948,4
717,n000756,1493,n001587,4
6077,n006551,5346,n005783,4
5926,n006392,4896,n005272,4
679,n000714,5132,n005534,4
2462,n002633,2151,n002298,4
1175,n001245,5182,n005588,4
2368,n002531,4661,n005010,4
3113,n003335,7398,n007955,4
6952,n007476,861,n000907,4
3853,n004121,4461,n004787,4
2088,n002226,5793,n006255,4
8421,n009057,763,n000805,4
985,n001042,2682,n002879,4
6905,n007427,3511,n003758,4
4734,n005086,4459,n004785,4
4801,n005171,2103,n002241,4
3288,n003520,3130,n003352,4
8215,n008839,1411,n001502,4
8078,n008695,5963,n006431,4
4639,n004987,2889,n003097,4
4709,n005059,2241,n002396,4
4492,n004830,7536,n008109,4
8231,n008855,8404,n009040,4
6344,n006831,327,n000344,4
6205,n006688,7790,n008382,4
6382,n006870,7434,n007993,4
1492,n001586,2473,n002644,4
7545,n008119,4540,n004879,4
3650,n003906,7023,n007551,4
5474,n005923,3643,n003899,4
5951,n006418,4247,n004549,4
7441,n008000,6311,n006796,4
6875,n007395,2139,n002286,4
8502,n009142,7790,n008382,4
3097,n003319,6767,n007281,4
7508,n008078,1071,n001132,4
8496,n009136,8019,n008631,4
8474,n009111,1012,n001070,4
4668,n005017,4116,n004410,4
251,n000267,4951,n005339,4
2463,n002634,6872,n007392,4
5389,n005834,5826,n006288,4
1788,n001902,3718,n003976,4
6478,n006971,5568,n006022,4
13,n000016,5644,n006101,4
3731,n003989,5641,n006098,4
4012,n004294,5644,n006101,4
2473,n002644,7787,n008379,4
